Name,Prop,Line,Team,Opponent,Per_Min_Avg,Per_Min_L5,Per_Min_L10,Variance,Confidence%,Samples,Injury_Status,Injury_Multiplier,Matchup_Rank,Matchup_Scalar,Expected_Minutes
Jalen Brunson,o1.5 Three Pointers,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Mitchell Robinson,o0.5 Blocks,0,NYK,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Karl-Anthony Towns,o29.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
VJ Edgecombe,o15.5 Points + Assists,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
OG Anunoby,o14.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Devin Vassell,o17.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Luke Kornet,o4.5 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Mikal Bridges,o2.5 Q1 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
De'Aaron Fox,o24.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
VJ Edgecombe,o21.5 Pts + Reb + Ast,0,PHI,NY,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Joel Embiid,o29.5 Points + Assists,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Paul George,o18.5 Points + Rebounds,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o24.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Naz Reid,o5.5 Rebounds,0,MIN,SA,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Victor Wembanyama,o9.5 Rebounds,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Victor Wembanyama,o0.5 Double Double,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Dylan Harper,o9.5 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Devin Vassell,o14.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o36.5 Pts + Reb + Ast,0,PHI,NY,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o6.5 Q1 Points,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Mike Conley,o0.5 Three Pointers,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
De'Aaron Fox,o25.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Devin Vassell,o15.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o30.5 Points + Rebounds,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Paul George,o19.5 Points + Rebounds,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o8.5 Rebounds + Assists,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Victor Wembanyama,o32.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
De'Aaron Fox,o21.5 Points + Assists,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Stephon Castle,o23.5 Points + Assists,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Karl-Anthony Towns,o17.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Karl-Anthony Towns,o0.5 Steals,0,NYK,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Victor Wembanyama,o21.5 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o33.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o12.5 Rebounds + Assists,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Stephon Castle,o15.5 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
VJ Edgecombe,o22.5 Pts + Reb + Ast,0,PHI,NY,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Joel Embiid,o34.5 Points + Rebounds,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Joel Embiid,o33.5 Points + Rebounds,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o5.5 Assists,0,NYK,,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
Naz Reid,o19.5 Pts + Reb + Ast,0,MIN,SA,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Devin Vassell,o16.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
OG Anunoby,o15.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Karl-Anthony Towns,o33.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Victor Wembanyama,o36.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Victor Wembanyama,o24.5 Points + Assists,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
De'Aaron Fox,o26.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
De'Aaron Fox,o22.5 Points + Assists,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
VJ Edgecombe,o23.5 Pts + Reb + Ast,0,PHI,NY,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jaden McDaniels,o3.5 Q1 Points,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o25.5 Points + Assists,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o10.5 Rebounds,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Victor Wembanyama,o34.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o2.5 Assists,0,SAS,,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
De'Aaron Fox,o9.5 Rebounds + Assists,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Devin Vassell,o18.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
VJ Edgecombe,o24.5 Pts + Reb + Ast,0,PHI,NY,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Joel Embiid,o6.5 Rebounds,0,PHI,NY,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Rudy Gobert,o0.5 Steals,0,MIN,SA,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Victor Wembanyama,o37.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o31.5 Points + Rebounds,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o6.5 Assists,0,NYK,,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
Karl-Anthony Towns,o34.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jaden McDaniels,o17.5 Points + Assists,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Devin Vassell,o19.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Devin Vassell,o0.5 Steals,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o7.5 Q1 Points,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Joel Embiid,o37.5 Pts + Reb + Ast,0,PHI,NY,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Joel Embiid,o3.5 Assists,0,PHI,NY,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
Mikal Bridges,o3.5 Q1 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o22.5 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o26.5 Points + Assists,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o35.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jaden McDaniels,o14.5 Points,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o13.5 Rebounds + Assists,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
De'Aaron Fox,o23.5 Points + Assists,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
OG Anunoby,o16.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Bones Hyland,o6.5 Points,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Stephon Castle,o21.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Devin Vassell,o3.5 Rebounds,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Joel Embiid,o38.5 Pts + Reb + Ast,0,PHI,NY,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Victor Wembanyama,o27.5 Points + Assists,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
OG Anunoby,o5.5 Rebounds,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
OG Anunoby,o22.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
OG Anunoby,o3.5 Q1 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Mitchell Robinson,o1.5 Q1 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o38.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Victor Wembanyama,o36.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
OG Anunoby,o24.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Rudy Gobert,o1.5 Assists,0,MIN,SA,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
De'Aaron Fox,o27.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Stephon Castle,o29.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Karl-Anthony Towns,o35.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Bones Hyland,o7.5 Points,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o28.5 Points + Assists,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o11.5 Rebounds,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Mike Conley,o0.5 Steals,0,MIN,SA,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Victor Wembanyama,o39.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Victor Wembanyama,o37.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
OG Anunoby,o23.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o40.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Victor Wembanyama,o14.5 Rebounds + Assists,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
OG Anunoby,o24.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Karl-Anthony Towns,o15.5 Rebounds + Assists,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Karl-Anthony Towns,o0.5 Blocks,0,NYK,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Bones Hyland,o1.5 Three Pointers,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o5.5 Q1 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
OG Anunoby,o25.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Joel Embiid,o12.5 Rebounds + Assists,0,PHI,NY,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
OG Anunoby,o6.5 Rebounds,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Stephon Castle,o1.5 Three Pointers,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
VJ Edgecombe,o6.5 Rebounds,0,PHI,NY,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Victor Wembanyama,o6.5 Q1 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Mikal Bridges,o9.5 Points + Assists,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Mikal Bridges,o12.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Mikal Bridges,o8.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Mikal Bridges,o1.5 Assists,0,NYK,,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
Mikal Bridges,o0.5 Three Pointers,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Anthony Edwards,o17.5 Points,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Anthony Edwards,o22.5 Points + Rebounds,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Anthony Edwards,o23.5 Points + Rebounds,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Anthony Edwards,o18.5 Points,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Anthony Edwards,o26.5 Pts + Reb + Ast,0,MIN,SA,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Anthony Edwards,o21.5 Points + Assists,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Anthony Edwards,o22.5 Points + Assists,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Miles McBride,o4.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Mikal Bridges,o9.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Anthony Edwards,o2.5 Rebounds,0,MIN,SA,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Anthony Edwards,o23.5 Points + Assists,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Keldon Johnson,o7.5 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Dylan Harper,o4.5 Rebounds + Assists,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Miles McBride,o5.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Quentin Grimes,o1.5 Assists,0,PHI,NY,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
Anthony Edwards,o6.5 Rebounds + Assists,0,MIN,SA,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Rudy Gobert,o1.5 Q1 Points,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Rudy Gobert,o0.5 Blocks,0,MIN,SA,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Mitchell Robinson,o5.5 Rebounds,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Dylan Harper,o13.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Julian Champagnie,o11.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
VJ Edgecombe,o10.5 Points,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o30.5 Points + Assists,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o8.5 Rebounds + Assists,0,PHI,NY,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Keldon Johnson,o8.5 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Julian Champagnie,o12.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Dylan Harper,o14.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Miles McBride,o1.5 Three Pointers,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Karl-Anthony Towns,o10.5 Rebounds,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Josh Hart,o8.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Luke Kornet,o9.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Joel Embiid,o5.5 Q1 Points,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o26.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Keldon Johnson,o9.5 Points + Assists,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Julian Champagnie,o7.5 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o5.5 Assists,0,PHI,NY,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
Dylan Harper,o5.5 Rebounds + Assists,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Dylan Harper,o15.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Stephon Castle,o5.5 Assists,0,SAS,,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
VJ Edgecombe,o11.5 Points,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o31.5 Points + Assists,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o25.5 Points,0,PHI,NY,0.64,0.64,0.64,0,33.5,1,Available,1,15,0.5,50
Kelly Oubre Jr.,o10.5 Points,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o27.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jaden McDaniels,o3.5 Rebounds,0,MIN,SA,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Andre Drummond,o5.5 Rebounds,0,PHI,NY,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Josh Hart,o20.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o32.5 Points + Assists,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Dylan Harper,o12.5 Points + Assists,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Dylan Harper,o12.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Stephon Castle,o10.5 Rebounds + Assists,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
VJ Edgecombe,o17.5 Points + Rebounds,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Paul George,o22.5 Pts + Reb + Ast,0,PHI,NY,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Paul George,o18.5 Points + Assists,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o30.5 Points + Assists,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o33.5 Pts + Reb + Ast,0,NYK,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Josh Hart,o0.5 Steals,0,NYK,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Josh Hart,o17.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Stephon Castle,o0.5 Steals,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Julian Champagnie,o4.5 Rebounds,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
VJ Edgecombe,o12.5 Points,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Dylan Harper,o16.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Dylan Harper,o13.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o26.5 Points,0,PHI,NY,0.64,0.64,0.64,0,33.5,1,Available,1,15,0.5,50
Kelly Oubre Jr.,o16.5 Points + Rebounds,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Joel Embiid,o6.5 Q1 Points,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Paul George,o19.5 Points + Assists,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Paul George,o3.5 Q1 Points,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o7.5 Q1 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
VJ Edgecombe,o16.5 Points + Assists,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Julius Randle,o18.5 Points,0,MIN,SA,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Dylan Harper,o10.5 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Julian Champagnie,o1.5 Three Pointers,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o33.5 Points + Assists,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o37.5 Pts + Reb + Ast,0,PHI,NY,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Mitchell Robinson,o12.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Dylan Harper,o14.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Andre Drummond,o4.5 Points,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o2.5 Three Pointers,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o25.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o28.5 Points + Rebounds,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Dylan Harper,o14.5 Points + Assists,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Stephon Castle,o4.5 Rebounds,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
VJ Edgecombe,o18.5 Points + Rebounds,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o38.5 Pts + Reb + Ast,0,PHI,NY,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Julius Randle,o6.5 Rebounds,0,MIN,SA,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
De'Aaron Fox,o5.5 Assists,0,SAS,,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
De'Aaron Fox,o19.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Stephon Castle,o11.5 Rebounds + Assists,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Joel Embiid,o30.5 Points + Assists,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Karl-Anthony Towns,o18.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jaden McDaniels,o6.5 Rebounds + Assists,0,MIN,SA,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Dylan Harper,o17.5 Pts + Reb + Ast,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Stephon Castle,o6.5 Assists,0,SAS,,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
Luke Kornet,o5.5 Rebounds,0,SAS,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Tyrese Maxey,o27.5 Points,0,PHI,NY,0.64,0.64,0.64,0,33.5,1,Available,1,15,0.5,50
Paul George,o20.5 Points + Rebounds,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jaden McDaniels,o2.5 Assists,0,MIN,SA,0.16,0.16,0.16,0,5,1,Available,1,15,0.5,200
Dylan Harper,o11.5 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
VJ Edgecombe,o19.5 Points + Rebounds,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Joel Embiid,o7.5 Q1 Points,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Victor Wembanyama,o2.5 Blocks,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
De'Aaron Fox,o1.5 Three Pointers,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jalen Brunson,o9.5 Rebounds + Assists,0,NYK,,0.2,0.2,0.2,0,5,1,Available,1,15,0.5,160
Karl-Anthony Towns,o3.5 Q1 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Karl-Anthony Towns,o19.5 Points,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Karl-Anthony Towns,o22.5 Points + Assists,0,NYK,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Jaden McDaniels,o0.5 Blocks,0,MIN,SA,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Victor Wembanyama,o23.5 Points,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Tyrese Maxey,o34.5 Points + Assists,0,PHI,NY,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
Dylan Harper,o0.5 Steals,0,SAS,,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
De'Aaron Fox,o20.5 Points + Rebounds,0,SAS,,0.64,0.64,0.64,0,5,1,Available,1,15,0.5,50
