Name,Prop,Line,Team,Opponent,Per_Min_Avg,Per_Min_L5,Per_Min_L10,Variance,Confidence%,Samples,Injury_Status,Injury_Multiplier,Matchup_Rank,Matchup_Scalar,Expected_Minutes
Tyrese Maxey,o32.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o19.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o4.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o25.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Kelly Oubre Jr.,o19.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o28.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Neemias Queta,o3.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
VJ Edgecombe,o26.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
VJ Edgecombe,o21.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o25.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o23.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Joel Embiid,o7.5 Rebounds,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Joel Embiid,o39.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Joel Embiid,o40.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o18.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jayson Tatum,o30.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o34.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o35.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Kelly Oubre Jr.,o5.5 Rebounds,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Jayson Tatum,o31.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o19.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Joel Embiid,o5.5 Assists,0,PHI,BOS,0.16,0.16,0.16,0,5,1,Available,1,1,0.9666666666666667,200
VJ Edgecombe,o7.5 Rebounds,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Derrick White,o16.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Nikola Vucevic,o11.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o6.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Derrick White,o12.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o13.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Nikola Vucevic,o14.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Nikola Vucevic,o8.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o33.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jaylen Brown,o30.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Quentin Grimes,o7.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jaylen Brown,o3.5 Assists,0,BOS,PHI,0.16,0.16,0.16,0,5,1,Available,1,27,0.1,200
Jaylen Brown,o31.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Payton Pritchard,o21.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o9.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Sam Hauser,o6.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o6.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
VJ Edgecombe,o3.5 Assists,0,PHI,BOS,0.16,0.16,0.16,0,5,1,Available,1,1,0.9666666666666667,200
Paul George,o4.5 Rebounds,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Payton Pritchard,o19.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Payton Pritchard,o3.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Payton Pritchard,o15.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Sam Hauser,o7.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Kelly Oubre Jr.,o3.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o14.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o21.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o22.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o27.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
VJ Edgecombe,o1.5 Steals,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o3.5 Three Pointers,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Kelly Oubre Jr.,o20.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o28.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o5.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Payton Pritchard,o5.5 Assists,0,BOS,PHI,0.16,0.16,0.16,0,5,1,Available,1,27,0.1,200
Paul George,o17.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Neemias Queta,o8.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jayson Tatum,o11.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Joel Embiid,o36.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o41.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Neemias Queta,o9.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jayson Tatum,o3.5 Three Pointers,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Sam Hauser,o4.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
VJ Edgecombe,o4.5 Assists,0,PHI,BOS,0.16,0.16,0.16,0,5,1,Available,1,1,0.9666666666666667,200
Joel Embiid,o13.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Sam Hauser,o3.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Joel Embiid,o14.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Derrick White,o14.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o13.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o7.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jaylen Brown,o35.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jaylen Brown,o29.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o0.5 Blocks,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Derrick White,o8.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Quentin Grimes,o14.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jaylen Brown,o10.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Derrick White,o4.5 Assists,0,BOS,PHI,0.16,0.16,0.16,0,5,1,Available,1,27,0.1,200
Jaylen Brown,o6.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Sam Hauser,o10.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
VJ Edgecombe,o1.5 Three Pointers,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Derrick White,o2.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o10.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Sam Hauser,o11.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o2.5 Three Pointers,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Quentin Grimes,o1.5 Three Pointers,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Payton Pritchard,o24.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Payton Pritchard,o19.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Quentin Grimes,o3.5 Rebounds,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Payton Pritchard,o17.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o40.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Sam Hauser,o12.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o11.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Paul George,o26.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Baylor Scheierman,o3.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Joel Embiid,o32.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o27.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Joel Embiid,o33.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o29.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Neemias Queta,o19.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o30.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Tyrese Maxey,o34.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Neemias Queta,o10.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Joel Embiid,o30.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o42.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Paul George,o4.5 Assists,0,PHI,BOS,0.16,0.16,0.16,0,5,1,Available,1,1,0.9666666666666667,200
Paul George,o3.5 Three Pointers,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o31.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Neemias Queta,o1.5 Blocks,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
VJ Edgecombe,o2.5 Three Pointers,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o34.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o43.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Joel Embiid,o32.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o44.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o24.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o7.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o2.5 Three Pointers,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Kelly Oubre Jr.,o6.5 Rebounds,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Jayson Tatum,o43.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Derrick White,o17.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Derrick White,o15.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o14.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Nikola Vucevic,o19.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jaylen Brown,o36.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jaylen Brown,o30.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o37.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jaylen Brown,o38.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jaylen Brown,o33.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Paul George,o7.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Jaylen Brown,o28.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o40.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jaylen Brown,o41.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jaylen Brown,o33.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o35.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o34.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o42.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Payton Pritchard,o9.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Tyrese Maxey,o7.5 Assists,0,PHI,BOS,0.16,0.16,0.16,0,5,1,Available,1,1,0.9666666666666667,200
Sam Hauser,o8.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o43.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Paul George,o9.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Derrick White,o5.5 Assists,0,BOS,PHI,0.16,0.16,0.16,0,5,1,Available,1,27,0.1,200
Sam Hauser,o9.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o41.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Paul George,o28.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Sam Hauser,o14.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o4.5 Rebounds,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Paul George,o29.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Joel Embiid,o38.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o35.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o39.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o40.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Neemias Queta,o10.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jaylen Brown,o32.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Paul George,o7.5 Q1 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o37.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o39.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o45.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Joel Embiid,o46.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Joel Embiid,o33.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jayson Tatum,o20.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jayson Tatum,o44.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Joel Embiid,o2.5 Three Pointers,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Derrick White,o19.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Derrick White,o21.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Derrick White,o11.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o15.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Nikola Vucevic,o6.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jaylen Brown,o4.5 Assists,0,BOS,PHI,0.16,0.16,0.16,0,5,1,Available,1,27,0.1,200
Derrick White,o9.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jaylen Brown,o7.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o3.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o7.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Payton Pritchard,o4.5 Rebounds,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Tyrese Maxey,o42.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Tyrese Maxey,o31.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o23.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Jaylen Brown,o9.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Tyrese Maxey,o8.5 Assists,0,PHI,BOS,0.16,0.16,0.16,0,5,1,Available,1,1,0.9666666666666667,200
Paul George,o26.5 Points + Rebounds,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o24.5 Points + Assists,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o30.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Paul George,o10.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Paul George,o21.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Joel Embiid,o34.5 Points,0,PHI,BOS,0.64,0.64,0.64,0,5,1,Available,1,1,0.9666666666666667,50
Paul George,o11.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Jayson Tatum,o33.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o35.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o34.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o25.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o37.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o37.5 Points + Assists,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o26.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o27.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o28.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o29.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o47.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o46.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o45.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o9.5 Q1 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o24.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Derrick White,o19.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,o15.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jaylen Brown,o12.5 Rebounds + Assists,0,BOS,PHI,0.2,0.2,0.2,0,5,1,Available,1,27,0.1,160
Jaylen Brown,o5.5 Assists,0,BOS,PHI,0.16,0.16,0.16,0,5,1,Available,1,27,0.1,200
Joel Embiid,o48.5 Pts + Reb + Ast,0,PHI,BOS,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o30.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,o48.5 Pts + Reb + Ast,0,BOS,PHI,NaN,NaN,NaN,NaN,5,1,Available,1,15,0.5,32
Jayson Tatum,o41.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Derrick White,u14.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,u28.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,u26.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,u27.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Jayson Tatum,u25.5 Points,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
Paul George,u10.5 Rebounds + Assists,0,PHI,BOS,0.2,0.2,0.2,0,5,1,Available,1,1,0.9666666666666667,160
Jaylen Brown,u4.5 Assists,0,BOS,PHI,0.16,0.16,0.16,0,5,1,Available,1,27,0.1,200
Derrick White,u15.5 Points + Rebounds,0,BOS,PHI,0.64,0.64,0.64,0,5,1,Available,1,27,0.1,50
